,Item,SES,Arima,Basic LSTM,Stacked LSTM,RNN,GRU
128,StatTrak™ AWP | Oni Taiji (Battle-Scarred),1.3046746164662144,1.1862002033544006,1.9031057836227694,2.093163861040917,1.77484110099437,1.930890958819867
129,StatTrak™ AWP | Oni Taiji (Factory New),0.5482824834119342,0.5922375537474339,11.602510671542928,1.9904286707747871,1.0193964391672838,2.928857604153659
130,StatTrak™ AWP | Oni Taiji (Minimal Wear),1.0146163419670173,0.9685985724508622,4.681531885156036,2.5935083804045274,2.6894902143607844,5.000841872013146
131,StatTrak™ AWP | Oni Taiji (Well-Worn),0.6643595363640112,0.6543135399457531,34.0366221891541,1.5630610753201155,0.46562160956508203,1.183843353249951
132,StatTrak™ AWP | Wildfire (Factory New),1.1092633165983932,1.1087834758239725,1.1861314365019602,1.1333890467566563,1.171990733080375,1.1805045695287801
133,StatTrak™ Desert Eagle | Code Red (Factory New),0.762889336231435,0.6730146064730805,1.7224149810623288,1.2047615493943231,1.321426443880657,1.2064839012525748
134,StatTrak™ Desert Eagle | Crimson Web (Factory New),1.2903016699989265,1.4808705915172604,2.2953790608394553,2.2485661452242094,1.5041765777847051,1.5504450004743753
135,StatTrak™ Desert Eagle | Ocean Drive (Factory New),0.8079028628217515,0.868882090252102,1.0131149220873603,0.9982733042766997,1.0430224377152197,0.9315752918892631
136,StatTrak™ Five-SeveN | Hyper Beast (Factory New),1.7411568816777312,1.7940080375880156,1.1744187891714983,0.9011864488937219,1.6028452391653856,1.0281542180375594
137,StatTrak™ G3SG1 | The Executioner (Minimal Wear),0.9071887764849652,0.38249557863177425,0.5241163665905585,0.40536870779942397,0.6313224470206142,0.7004417497500324
138,StatTrak™ Galil AR | Orange DDPAT (Factory New),1.0148181299248415,0.8498148873925618,0.8085801736295326,1.3648249442396467,1.1389614913278236,0.9991903606592132
139,StatTrak™ Glock-18 | Bullet Queen (Factory New),0.9402796045526292,0.7120738513539199,1.3588618046443521,1.0060837870845627,1.0672809469398499,1.1568522528883662
140,StatTrak™ Glock-18 | Neo-Noir (Factory New),1.0193081944459674,2.33622778876047,1.927976988902142,2.7632296207006544,1.7920722568654242,1.1352064917601845
141,StatTrak™ M4A1-S | Chantico's Fire (Factory New),1.721437529086932,1.7260709461278507,1.9452816382650775,2.076456223209483,1.7889583836560554,2.08363775953288
142,StatTrak™ M4A1-S | Player Two (Factory New),1.0415256229926833,1.2634621332468503,2.3183185422682238,2.578045174986958,2.1290687196835636,2.1087908373372017
143,StatTrak™ M4A1-S | Printstream (Factory New),1.2723373112674063,1.2589716571720946,1.2012723358541664,1.182789736295982,1.060872724490968,1.0761127403402713
144,StatTrak™ M4A1-S | Printstream (Minimal Wear),0.5994024823404069,0.5998867818020215,0.7393475520178988,0.7045415799174319,0.4676694072344964,0.6616904100461742
145,StatTrak™ M4A4 | In Living Color (Factory New),0.9966831783471126,6.250211567701331,1.4018409556287963,3.035094894459003,1.5049503307014962,1.5322968519725984
146,StatTrak™ M4A4 | In Living Color (Minimal Wear),0.9970987915836592,1.7603390651189368,1.5773346800083707,2.3996574983430135,3.1935063794163434,1.6830512559515298
147,StatTrak™ M4A4 | Neo-Noir (Factory New),0.8084557725343887,0.6045908988782004,0.85776683024599,0.966083621301312,1.1193783418469194,0.7985521846514132
148,StatTrak™ M4A4 | Royal Paladin (Factory New),0.9621152435460186,0.9607904408655936,2.3390218979074158,1.693737960571305,0.9631234523003779,0.9616307839173784
149,StatTrak™ M4A4 | The Emperor (Factory New),1.0060885214998125,0.7788554029600228,1.326454748793653,1.1523995708002552,1.0327075077124463,1.3455857747888411
150,StatTrak™ MAC-10 | Stalker (Factory New),0.41731818026933737,0.427848131106734,0.38164994692222,0.37017089060012404,0.39971585390699554,0.4009431692982232
151,StatTrak™ MP9 | Starlight Protector (Factory New),0.9452252825636759,7.526009366433761,1.334510213773077,1.6267092343495717,1.062948049330312,1.772499652745278
152,StatTrak™ MP9 | Starlight Protector (Minimal Wear),1.0130274180481358,0.5320889595634632,0.5571449056143819,0.39908937774274483,0.5388623461988489,0.5521429390302739
153,StatTrak™ SSG 08 | Bloodshot (Minimal Wear),0.9792786110718205,0.8749226125479214,0.8783667542151128,1.0911483176117116,1.0981753284884932,1.0440343861514203
154,StatTrak™ USP-S | Kill Confirmed (Factory New),1.0427813988158676,1.0285788065310302,1.6321552219317141,2.2354219314505706,1.2737039955974376,2.3122387316248965
155,StatTrak™ USP-S | Orion (Battle-Scarred),1.3196503743364298,1.319916770000429,1.1237219447327726,1.3986925398745205,1.7239384202356547,1.8566592554660386
156,StatTrak™ USP-S | Overgrowth (Factory New),1.2230036993977944,1.2759601406255956,1.3911633122643987,1.1992800119087075,1.2357977222138476,1.2078234022148695
157,StatTrak™ USP-S | The Traitor (Factory New),0.9943738713921549,2.8677192456594196,2.3559528817165667,2.289698022558197,2.0485665955175065,2.1164133184890193
158,StatTrak™ USP-S | The Traitor (Minimal Wear),0.9777058685135301,0.6447368428694219,4.10302098351953,3.2558883195050115,1.761488567497266,3.5075855345883777
159,Sticker | 100 Thieves (Foil) | Boston 2018,0.5576554013232692,0.6507931077180946,2.604100423026051,2.7099844998055778,2.0962917342370564,2.604827693784704
160,Sticker | 3DMAX (Holo) | Katowice 2014,1.0032379490826522,1.0030620321127455,1.0586637712381743,1.0457977831226501,1.021856632303372,1.0344449533247682
161,Sticker | AdreN (Gold) | Krakow 2017,1.019726980231939,0.976794320912008,1.5159065319810472,1.5245459164209134,1.5228816905554667,1.5111352343624342
162,Sticker | B1ad3 (Gold) | Krakow 2017,1.3110301095740224,1.3721807409867335,3.3261388621044325,3.410402460952489,3.1343226243092923,3.335898014086025
163,Sticker | BnTeT (Gold) | London 2018,1.3339066893667713,1.81659335864965,1.5394007072181006,1.4931640405979125,1.5122281266922546,1.562281873571888
